,names,logfoldchanges
17516,DYNC1LI2,-0.3308953
17422,COMMD4,-0.3309726
16272,TMEM131,-0.33105645
17441,PSMC6,-0.33117104
10721,ERBB2,-0.3311902
17267,CCM2,-0.3312032
14368,ABCA9,-0.3313442
14261,TARBP2,-0.33195
17375,CEP126,-0.33199674
18127,BNIP3,-0.33245948
17740,TSPYL4,-0.3326605
16037,GBF1,-0.33278626
18196,WBP11,-0.3329181
16816,FCF1,-0.33296472
14326,MSH2,-0.33317453
9784,PCDHAC1,-0.3334444
14605,PC,-0.33363518
14993,ZBED4,-0.33389962
17380,TOMM40,-0.3340405
18019,SRP72,-0.33471966
16296,RPP25L,-0.3347749
8240,POLE,-0.33482397
17075,FN3K,-0.3349341
15194,PCDHGB6,-0.33507735
7702,ADAP2,-0.33539823
15352,ELP3,-0.33558795
16869,ZNF880,-0.33582127
16598,PCNA,-0.33603334
16759,CASD1,-0.33611223
13930,CIP2A,-0.33611974
16957,ISOC1,-0.3361312
15197,TRIM59,-0.33636308
18199,EPC1,-0.3365915
16102,TMX3,-0.33704478
17658,IP6K2,-0.33729547
9093,CHRNE,-0.33766836
17697,PARD6A,-0.3379262
17631,HMGN5,-0.337946
14436,ARMC5,-0.33807588
14020,NHSL1,-0.33813438
15937,NAGK,-0.33829367
17328,SNAPC5,-0.33845016
14684,NEBL-AS1,-0.33852425
15240,OCLN,-0.3387754
16194,TMEM53,-0.3390195
17647,TIMM17A,-0.33920005
18331,UBXN1,-0.33933398
16817,UBR4,-0.3394478
16859,PIGF,-0.339522
18156,SUCO,-0.3395299
16231,MUL1,-0.3397919
16400,HDGFL2,-0.33991307
16683,RIOK2,-0.34006488
18031,DNAJB9,-0.3402094
17813,MOB1A,-0.34050965
17401,USP11,-0.3405138
18119,ARGLU1,-0.34084827
16747,USP6NL,-0.34098655
13641,IDI2-AS1,-0.34126282
15446,FIGNL1,-0.34139147
15665,TMEM168,-0.34155434
17180,KDM1A,-0.34171796
13063,DPAGT1,-0.342036
16407,CD302,-0.34208348
18168,PSMA3,-0.34210625
14780,GSDMD,-0.34214818
16977,MTFR1L,-0.34215778
17557,OSTM1,-0.3422226
15847,KDM7A-DT,-0.34243926
13032,LINC00235,-0.34245184
13031,LINC00235-1,-0.34245184
17759,ERVK3-1,-0.34254804
15512,USP32,-0.34286326
15033,TOP3A,-0.34351465
16635,RRP15,-0.3435271
17412,INPP5F,-0.34359646
18275,LSM4,-0.34394255
16158,TP53RK,-0.34411675
17484,PHF20,-0.34433445
17131,RBM22,-0.3443522
12076,SPAG4,-0.34441075
14984,NUDT18,-0.34448373
15010,DHRS13,-0.3445469
17213,AATF,-0.34477034
17189,RPP38,-0.34477395
17957,UQCC3,-0.34485424
17965,HACD3,-0.34497145
17167,SLC29A1,-0.3450296
16129,DRG2,-0.3452767
16892,PEA15,-0.3453319
14790,CCDC71,-0.3453369
16914,C3orf38,-0.34551015
14957,RTTN,-0.34585813
15096,TTC27,-0.34589458
16234,CYB561D2,-0.34601867
15684,MLH1,-0.34616545
9513,PCCA-DT,-0.34632304
18265,KIF5B,-0.34652522
9034,C17orf113,-0.34652898
16115,UXS1,-0.34664875
14989,SLC35A1,-0.34711102
17882,NUDT16L1,-0.34716526
14974,PDE7A,-0.3478664
14725,CAMKMT,-0.34789443
15906,IRF6,-0.34821308
18186,STX3,-0.34828508
16628,HPCA,-0.34829727
12073,IPO13,-0.348334
16403,PAGR1,-0.34835178
17816,NRDC,-0.34836954
16520,CCDC117,-0.3484766
17478,LURAP1L,-0.34852746
16084,YJU2,-0.34858826
15386,SAMD9,-0.3486448
14156,CMPK2,-0.34867975
17495,EID2B,-0.34875757
14849,FAM161B,-0.34883183
17420,COPS8,-0.3489884
17994,POLR2C,-0.34912166
17277,LRPPRC,-0.3491784
17841,MIA3,-0.34951696
14519,ZNF528-AS1,-0.34965387
16644,IGSF22,-0.34968057
18030,TALDO1,-0.34977508
18149,AKR1A1,-0.3499461
16021,MAGOHB,-0.35024846
16794,VTA1,-0.35032648
15581,CCZ1B,-0.35035086
15843,ERAL1,-0.35041577
15205,TMEM45A,-0.35066122
11645,GRB7,-0.35099688
15981,CELF6,-0.3510848
14781,HILPDA,-0.3511029
17003,ETFA,-0.35144436
17799,NCOA4,-0.3516878
16921,FAN1,-0.35175368
18299,TCEAL3,-0.35197684
16689,DNAJC25,-0.35198912
16383,TM9SF1,-0.35207552
16488,PJA1,-0.352304
17859,ISOC2,-0.3525777
18064,SMIM7,-0.3528275
15940,INVS,-0.353044
16603,RCC1L,-0.35312766
15038,ZNF552,-0.35317156
15605,RP2,-0.3532012
14770,PSMD6-AS2,-0.35324734
14996,DCX,-0.35333392
15549,TFPT,-0.35351476
17888,ACTN4,-0.35355738
17169,SNX29,-0.35356486
16121,PRH1,-0.3536089
17358,HOOK2,-0.3543145
18277,POLR2J,-0.35434297
15691,PRTFDC1,-0.35442644
16404,GNPAT,-0.35455227
18157,TOLLIP,-0.3552718
18197,HSP90B1,-0.35534137
17749,FNDC3A,-0.3556789
15962,SLC25A51,-0.3557259
14762,PCTP,-0.35605046
14734,ZNF823,-0.3562643
16324,JSRP1,-0.35630012
18386,SCAND1,-0.35644335
15248,MTA2,-0.35658005
15870,DNAH5,-0.3568194
13836,TTLL5,-0.35696816
15594,COA7,-0.3572
16350,NNT,-0.35721952
17466,GTF3C1,-0.3573616
16688,SMARCAD1,-0.35755318
18296,ATOX1,-0.35759845
15190,PDE4C,-0.3580651
10702,DDAH1,-0.35821232
14594,LINC01376,-0.35826278
16526,TAF6,-0.3583445
16651,RAB28,-0.35852754
15772,TMEM43,-0.3586611
17185,RGCC,-0.35872856
16337,SDHAF4,-0.35885262
13221,DSCR9,-0.35902533
16930,SECISBP2,-0.35931724
15321,DOCK10,-0.35935643
14500,HERC6,-0.35937047
14934,GPR162,-0.3596824
16767,PDE5A,-0.3597
14610,CCDC144NL,-0.35997173
14689,WDR77,-0.3600009
13696,CCDC18,-0.36026022
14441,RLN2,-0.36051196
17632,THUMPD1,-0.36055073
17819,MTSS1,-0.3606188
17168,NOSIP,-0.360667
15343,KLHL23,-0.36078885
15238,FTCDNL1,-0.36111364
17065,EIF2B5,-0.3615134
15744,OPRD1,-0.36158857
15163,GPT2,-0.36163
17947,MSMO1,-0.3616478
18305,ARL6IP5,-0.36199778
10281,MTMR11,-0.36207074
17208,CYP2U1,-0.36215508
18102,DDX46,-0.3621899
15498,SPATA18,-0.36246505
16001,IGF2,-0.36246547
17847,FGFR1,-0.36249456
18264,TIMP1,-0.36255112
18379,UBE2M,-0.3626682
17226,ATP1B3,-0.3628059
15431,LRCH3,-0.36291495
16982,TMEM44-AS1,-0.36293042
15836,PCYT2,-0.36340237
15103,C1orf54,-0.36375603
18244,NDUFS8,-0.3642718
15359,PAQR6,-0.36444238
17397,IMPA1,-0.36452204
15853,NSUN2,-0.3647732
16011,AIFM1,-0.364789
16434,JUP,-0.36484253
17355,FBXO17,-0.36495113
17836,CAPN7,-0.36495912
16219,FAM13C,-0.36500302
14628,ELFN2,-0.3650395
17138,PEF1,-0.36518234
17964,NME1,-0.36520112
14255,LINC01226,-0.3653446
18286,APRT,-0.36534816
15307,ERICH6-AS1,-0.365412
16791,NET1,-0.36545515
11429,SH3D21,-0.36546534
14856,FNDC10,-0.3656237
16246,PAK1IP1,-0.3656351
12088,C10orf67,-0.36567843
14889,CTH,-0.36572903
18373,PSMA2,-0.36622217
18233,RAB7A,-0.36625773
18355,CFL1,-0.36626238
14884,BTC,-0.3663529
16846,DAPK1,-0.36652344
16145,SLC20A2,-0.36653775
15470,LRWD1,-0.36668286
15462,CLPB,-0.36687106
15053,CDCA4,-0.36707923
18255,PSMB2,-0.3672794
17673,TMEM87A,-0.3677024
17098,IMMT,-0.36773992
18345,SEM1,-0.36790624
16809,NOP14,-0.3679871
10489,CENPO,-0.3680993
17413,MEIS3,-0.36834633
16753,PIK3CB,-0.3683914
18280,RTN4,-0.36858073
16114,SLC25A29,-0.3687056
14597,LYG2,-0.36877203
16449,HUS1,-0.36883911
16633,TNIK,-0.36937508
17864,MZT1,-0.36959538
18328,MRPL51,-0.36968973
14190,ULBP3,-0.3699595
13533,LINC01220,-0.36999407
14564,ZNF132,-0.37013513
18059,RRAGA,-0.3702742
17600,TRAPPC2B,-0.37065452
17712,MTHFS,-0.37067896
16563,TMEM39A,-0.37107342
12727,ASB16-AS1,-0.3714706
16414,ZNF165,-0.3715907
16777,TASP1,-0.37194812
17453,CD55,-0.37215853
14172,TTC39C-AS1,-0.37225586
17772,TRIQK,-0.37230995
9551,BARD1,-0.37245983
16413,ATP6V0A2,-0.37294847
17806,ZBTB43,-0.37297708
17481,MXD1,-0.37298805
15830,KRBOX1,-0.37301826
14656,PCDH20,-0.37325677
14976,RAD51D,-0.37327734
15429,PMS1,-0.37374488
15827,PUS7,-0.37381878
14371,GSTM1,-0.37386665
10300,MBOAT4,-0.37393746
8339,IL15RA,-0.3744704
15662,KIAA1217,-0.37461534
18126,MRPL36,-0.374641
18289,RBM8A,-0.3747046
16851,CCDC91,-0.37494832
16778,EPN2,-0.37499344
13448,DGCR11,-0.37519887
15935,SCO2,-0.3752152
15326,BCS1L,-0.37531114
16721,VCPKMT,-0.37537652
17829,ATP2B1-AS1,-0.37545428
15322,EXT1,-0.37551686
18043,DNAJB11,-0.37574047
12822,OSGEPL1-AS1,-0.37650532
18257,TM9SF3,-0.37654388
15186,EDRF1-DT,-0.37689063
14722,FTCD,-0.3769901
17385,RLIM,-0.37747297
17475,GFM1,-0.3779527
15804,ZNF253,-0.37810016
17998,PRDX3,-0.37917244
16168,GMDS-DT,-0.37929124
16371,CINP,-0.37941718
14471,CTBP1-AS,-0.37942272
18274,HNRNPR,-0.37995884
16309,MTERF2,-0.38003686
15088,AKAP5,-0.38032496
16387,RABIF,-0.38035727
15753,PEX19,-0.38073534
17546,CHMP4A,-0.3807786
16380,C4orf33,-0.3808397
18405,TBCA,-0.38128626
17569,TMED5,-0.38144425
17973,FLYWCH2,-0.38174823
9748,MAP3K6,-0.38192266
18279,PLP2,-0.38204825
18082,RAB12,-0.38207278
16872,SLC27A5,-0.38211763
17959,NRBF2,-0.38292015
17835,NSFL1C,-0.3831403
18100,GTF2H5,-0.38338467
16932,PICALM,-0.3834125
18273,ARF4,-0.38374114
16067,MPDU1,-0.3838604
17010,TPD52L2,-0.3839546
18056,ARFIP2,-0.38401377
13453,PRXL2B,-0.3844758
18410,CNBP,-0.38458538
16864,MPP1,-0.38467306
14951,LRRC36,-0.38504314
13985,LINC01876,-0.38521945
17661,COMMD8,-0.38523373
17862,RDH14,-0.38547897
15515,TMPRSS6,-0.38567334
14629,TMEM241,-0.38576806
15920,ECD,-0.38581187
17786,PITPNB,-0.38601226
16226,MAP2K4,-0.38674682
17810,CSRP1,-0.38758573
14034,C2orf88,-0.387708
18058,TIMM10,-0.38816205
16694,COMMD5,-0.38879472
18228,CBX5,-0.38893184
16653,WDR25,-0.38894707
17593,YEATS4,-0.3889941
16740,RBFA,-0.38919938
18414,POLR2I,-0.38928458
15731,RGS12,-0.3892954
15823,MTOR,-0.3897512
15422,TOX3,-0.3901698
14744,NIM1K,-0.3901936
17940,GTF2B,-0.3903191
15058,EAF1-AS1,-0.39084277
14769,DUS2,-0.39084774
17445,TRAPPC6A,-0.39122704
17937,SMS,-0.391447
17875,ADH5,-0.39186987
14991,PROC,-0.39187002
11439,ASAH2B,-0.39193308
16925,LYRM1,-0.39212233
15718,MNX1-AS1,-0.39241087
16099,ZNF789,-0.39244127
16297,TTC39A,-0.39248198
16188,PIK3R3,-0.39260098
16054,BRI3BP,-0.39269057
15733,SRBD1,-0.39290968
15559,MAP10,-0.3929964
18209,BSCL2,-0.393201
17443,TMEM242,-0.39354733
18390,C19orf53,-0.39368594
15496,FRMPD4,-0.3937685
17438,ENOPH1,-0.39390302
15368,AADAT,-0.39405578
18438,RHOA,-0.39410812
18060,TSPAN2,-0.3941749
15195,ZFYVE19,-0.39464828
14717,SH3PXD2B,-0.3946731
15727,CAVIN3,-0.3947345
17066,BMS1,-0.39486265
17078,EFHD2,-0.39523453
16454,UPF3B,-0.39536765
15145,NMNAT1,-0.3955217
17303,GLUD1,-0.39567265
18346,PJA2,-0.3956816
14340,VWC2L,-0.39579743
15590,CRYBB2,-0.39583147
18358,KDELR2,-0.39595205
16132,SKA2,-0.39607614
18128,EHBP1L1,-0.39623892
17560,ENDOG,-0.39670607
16970,CTR9,-0.39682096
15338,TFCP2,-0.3968762
14910,TXNL4B,-0.39698887
18187,PSMD9,-0.39698923
18272,TMF1,-0.39712086
18334,MRPL20,-0.39716068
18457,IGFBP7,-0.39753753
13858,LIN9,-0.3975696
18315,PKIB,-0.39769438
17687,EVI5,-0.3978614
18483,SUB1,-0.3983946
14466,CENPK,-0.3984238
15961,ZDHHC13,-0.3986768
9390,ATXN7L1,-0.39869773
15614,SPATA6L,-0.39884108
13837,PRR5,-0.39907792
15579,DTX3L,-0.39927408
16996,RNF113A,-0.39949927
15681,EPS15L1,-0.39954904
17800,KIDINS220,-0.39966255
17125,NIT2,-0.39972886
16711,AASDH,-0.3998218
17253,B9D1,-0.39985025
18140,GCSH,-0.39992818
17572,SLC25A33,-0.40038776
11021,DEGS2,-0.40042576
17660,PREPL,-0.40055183
14905,SPATA4,-0.4005846
14298,UBE2D3-AS1,-0.40077692
17493,ABCD3,-0.40133289
15711,GUCY1A2,-0.40174112
15200,BTBD9,-0.40180543
15976,NBAS,-0.40193748
17921,SERINC3,-0.4023619
16924,MORC3,-0.4024935
13126,LINC02055,-0.40265608
17126,ZNF302,-0.40267983
16148,ESYT1,-0.4028976
15260,CCDC138,-0.40307987
14757,KDELR3,-0.4031067
17902,USP8,-0.40317208
16967,TERF2,-0.4032485
14840,ITFG2-AS1,-0.4035207
14839,ITFG2-AS1-1,-0.4035207
17298,WDR1,-0.40353847
13957,CENPJ,-0.4036531
12806,ZMYND12,-0.40371174
14460,ZSCAN21,-0.40381232
16536,KHDRBS3,-0.40382373
18268,SSNA1,-0.40397525
16336,SYCE1L,-0.404401
17393,ITGB1BP1,-0.40463153
14827,ZNF843,-0.40463713
18113,ARL2BP,-0.40467864
16346,C5orf22,-0.4047192
16395,C17orf97,-0.40472215
14749,INPP4A,-0.40472788
14345,CNNM4,-0.40480295
16842,ANKRD42,-0.40498486
18374,ATP5MF,-0.40506697
18225,RBCK1,-0.40550646
18400,ANXA7,-0.40580395
15975,CPEB1,-0.40587682
14754,RABL2A,-0.4059234
15021,IGSF10,-0.40605125
17789,DAG1,-0.4061291
18192,VDAC3,-0.4062375
18317,PAFAH1B1,-0.4066498
17465,ASCC3,-0.40676257
10963,LHFPL6,-0.40678033
17675,CAMK2N2,-0.4067842
15859,ATP1A1-AS1,-0.4076344
14099,CES4A,-0.4082979
17137,IGF2R,-0.40853056
17684,MRPS28,-0.40864533
15939,DDX23,-0.40886736
16999,ISY1,-0.40957522
18109,MRPS18C,-0.40986246
17433,PTGES2,-0.40996915
15732,MTFR1,-0.41023362
12091,PAQR8,-0.41029587
17997,IMP3,-0.41046202
15253,ANAPC4,-0.41069147
14829,SLC43A1,-0.4107579
13691,CARD9,-0.41083908
14265,IRF5,-0.411204
16122,MPP7,-0.4114552
14646,SPOCK1,-0.411508
15840,MCOLN3,-0.41181543
18372,CCDC85B,-0.4119716
8026,ALDH1B1,-0.41205108
14561,FAM66B-1,-0.41207814
14560,FAM66B,-0.41207814
16939,RIT1,-0.41253042
14338,RHBDF2,-0.41266415
18496,CLTA,-0.41282392
17522,TRIAP1,-0.41291028
17951,CBX1,-0.41348356
18376,YWHAH,-0.41358048
17626,SERP2,-0.4138209
14692,MYRIP,-0.4142511
16518,DLG3-AS1,-0.4142578
18166,TIPRL,-0.41447288
17743,EBP,-0.4145822
18321,ECHS1,-0.41497138
16685,ESRP1,-0.41512874
17961,GLOD4,-0.41542643
16736,CEP104,-0.41559872
17109,LAP3,-0.41568804
15713,ZNF678,-0.41586956
17788,FAM131C,-0.41592684
17663,RAMAC,-0.41599435
14132,TTC21A,-0.41620106
15737,CORT,-0.4169418
15203,DENND6B,-0.41700286
14106,FBXO5,-0.41700807
17899,NAA10,-0.4171925
15578,TMEM185B,-0.4175483
17608,NSL1,-0.4176513
18490,SELENOW,-0.41773987
18079,CAPRIN1,-0.4181329
15398,ZNF587B,-0.41822627
16302,CKAP5,-0.4183857
18028,MCUR1,-0.4184315
17893,MAGI2,-0.4186965
17774,FKBP2,-0.4191207
16636,CLDN15,-0.4192666
15860,PI4K2B,-0.41936794
17072,PHTF1,-0.42010552
15128,SLX4IP,-0.4203209
17286,MRPS30,-0.4203825
18073,INA,-0.4204063
16682,CLCC1,-0.42051172
14373,KLHL31,-0.42060232
17310,HMGB2,-0.42062187
17892,ZNF622,-0.42077917
16877,GTF2H3,-0.42093894
16029,FAM114A2,-0.4210181
17763,CDC26,-0.42139244
16423,MRPL58,-0.42151988
16516,GDAP1L1,-0.42159206
14660,NR4A3,-0.42169273
14367,ZNF883,-0.42226434
18570,COX5B,-0.42249706
16510,MED14,-0.42265326
14548,C1orf220,-0.4226801
18219,KIF21A,-0.42268768
16250,PRMT9,-0.4227753
15526,MSRA,-0.42278504
18074,PSMD13,-0.42308605
17843,BOD1,-0.42368013
17652,TIMM10B,-0.4238261
18450,PSMC5,-0.42391255
18360,GNG4,-0.42394137
16097,FBXW8,-0.42394373
15608,NSUN7,-0.42411107
14747,NLGN4Y,-0.42464066
17350,AP1M2,-0.42470273
17598,SMC5,-0.42489347
16422,GALK2,-0.42512
15902,RASGRP1,-0.42518994
17005,BOLA1,-0.4252322
17587,XPOT,-0.4257391
17314,ECHDC1,-0.42611802
14205,MIR1915HG,-0.42660636
17607,TRIM37,-0.42673507
17883,NTMT1,-0.42677507
17162,UTP11,-0.426845
16910,STRBP,-0.42702073
17956,UBE2N,-0.4271065
18271,CCDC47,-0.42790982
16620,CCN3,-0.42815018
16614,SLC25A14,-0.42839178
18478,MRFAP1,-0.42891008
14282,ECM2,-0.42900416
17733,ABCF1,-0.42904723
16305,GAS8,-0.42951447
14301,TTLL9,-0.42977387
18095,C17orf49,-0.42993966
14416,FBF1,-0.43007803
18395,DCTN2,-0.43012118
18464,PFDN2,-0.4301843
18340,PCSK1,-0.430438
17203,RNF5,-0.43047523
17163,ARFGEF2,-0.43051907
18329,TRA2B,-0.4307338
18015,ARL8A,-0.43132892
17906,RTL8A,-0.43136278
16755,ZNF92,-0.43158123
14057,SPDYE16,-0.43228367
16829,SGTB,-0.43263537
15491,MMP7,-0.43337092
17974,PAXX,-0.43348274
17202,TMEM11,-0.43362716
17531,JPT1,-0.43374637
18489,SCGN,-0.4340943
16154,DIMT1,-0.43409973
15280,ARRDC1,-0.43419695
10524,SATL1,-0.43432418
17532,HMOX2,-0.43463963
16242,MESTIT1,-0.4348162
18391,UBXN4,-0.4348275
17850,ZNF511,-0.43496782
16425,SGSM1,-0.43551147
18627,SRP14,-0.43582198
16276,ZNF658,-0.43592042
18285,ENPP2,-0.43647617
14795,JDP2,-0.43661448
16702,HYMAI,-0.43675128
17117,FAM131A,-0.43684804
18493,PRELID1,-0.4372593
16293,DMTF1,-0.43726188
14987,TAFA5,-0.43816558
17236,CYB5B,-0.43838412
18248,COQ10B,-0.43842196
15924,ME3,-0.43859053
16768,PPP1R9A,-0.43875617
18232,BAD,-0.43889257
16530,OXSR1,-0.43894175
15506,TMEM202-AS1,-0.43924642
14983,DENND1A,-0.43956402
18452,NCL,-0.43962607
15358,GPR158,-0.4398634
16230,RNGTT,-0.43988982
16981,TRUB1,-0.44067284
16555,PDCL3,-0.4409464
12328,PGGHG,-0.44147253
15282,ECRG4,-0.44186223
17970,LINC00665,-0.44209677
18091,CDC37,-0.44216082
18320,QDPR,-0.44230708
17452,KRCC1,-0.44240567
16459,CNOT10,-0.44267645
18463,TPGS1,-0.44273004
16338,CTU1,-0.44291392
16214,ZFP37,-0.44315922
15945,TRIM61,-0.44320455
18579,NDUFB4,-0.44320998
12092,PLGLB2,-0.44321907
16352,STT3A,-0.44342142
17533,AK2,-0.4436256
14285,ATXN2-AS,-0.4436551
16574,AP3M2,-0.4437874
16402,PEX13,-0.44379562
15348,TRMT1,-0.44380155
18218,SEC31A,-0.44382975
16103,NBN,-0.4439018
16571,PCGF6,-0.44399396
14643,WDHD1,-0.44430038
17196,HMGB3,-0.445322
18403,SERP1,-0.4455317
18521,CUTA,-0.44562182
16716,DNAJA3,-0.44576725
16860,ADSL,-0.4457688
14264,CIITA,-0.44594535
16918,TWF2,-0.4459541
16477,IFT81,-0.4461445
17036,MICU3,-0.44617012
18252,HIF1A,-0.4462476
16018,RABL3,-0.44660017
13451,KCNMA1-AS1,-0.44667664
17728,TLN1,-0.44678304
18506,COPE,-0.4475253
18085,ISCA2,-0.44757798
18155,EEF1E1,-0.44761398
14915,CLIC4,-0.4476267
17634,COPS5,-0.4477064
18094,LRP11,-0.44784257
17191,GSTZ1,-0.4478445
18171,COA3,-0.44813928
17720,SCCPDH,-0.4487116
18509,NEDD8,-0.44917375
12035,TTC39A-AS1,-0.44919926
18514,PSMB5,-0.4493446
14602,ODC1-DT,-0.4496721
18479,LSM7,-0.44980183
16191,SMKR1,-0.4499623
17979,PUF60,-0.44998467
16162,TIMM8A,-0.45050764
18026,TMEM179B,-0.45052016
18533,PSMD7,-0.4506703
18282,MRPS34,-0.45080975
12143,ABCC6,-0.45081198
18138,ARG2,-0.45082772
18327,CAPZA2,-0.4510365
18569,DAD1,-0.45104495
16073,MYO5B,-0.45112273
16567,RBM28,-0.45134005
17798,EMD,-0.4519888
17934,GNG2,-0.45203665
14797,SLC28A2,-0.45280638
14847,ENHO,-0.45321524
13998,AARS2,-0.45339575
15371,SMPD2,-0.45346636
15164,MORC4,-0.45408195
15266,LDAH,-0.45416877
14428,GRIK2,-0.45496827
15584,NFIX,-0.45523077
16083,GMNN,-0.45596674
17967,CHCHD1,-0.45614323
16862,SLC20A1,-0.45655102
14478,TEKT4,-0.45679843
17463,DR1,-0.4568462
14654,SCFD2,-0.45699337
14879,IPO4,-0.45728227
16333,HPN,-0.45738745
18494,C3orf14,-0.45742854
15746,UBE2L6,-0.4580837
18397,PSMD12,-0.45817855
15557,DDN-AS1,-0.45828795
13642,DDX59-AS1,-0.45839727
18508,C12orf75,-0.45894447
14764,CAMK1D,-0.4591016
16014,IKBKG,-0.459551
14726,CASP8,-0.45961815
17977,MRPS12,-0.45966035
17178,CHMP4C,-0.45997584
17898,SMAD4,-0.46001136
14994,LINC01002,-0.46014813
17488,ELF3,-0.4602755
13860,CLSPN,-0.46062145
17053,MRPS6,-0.46067595
14532,EMILIN2,-0.4615055
17327,RASGEF1B,-0.4616693
15855,RGS22,-0.46201196
18383,ARCN1,-0.46243486
16541,WRAP53,-0.463126
15529,PDK1,-0.463253
17161,CAMTA2,-0.4633371
18220,NDUFB5,-0.46337748
18013,EIF2S1,-0.46417728
14765,PRMT3,-0.46423328
13876,FAM110D,-0.46428323
17338,CCDC112,-0.46473557
18110,SWI5,-0.46477264
18162,NDUFS3,-0.46509302
17077,ZNF708,-0.46550462
17359,RANGAP1,-0.4657255
18103,AFDN,-0.46574473
14697,C1orf116,-0.46629962
18401,RCAN3,-0.4669142
17335,DMAP1,-0.46735105
16535,DNAJC14,-0.46740058
18335,SNRPC,-0.4675817
18621,PSMB1,-0.4681315
14672,APOA1-AS,-0.46927515
15767,SPOUT1,-0.4695083
18114,ICA1,-0.46958753
13229,FUT2,-0.46959418
18449,ATP6V0D1,-0.46984565
11384,TMEM74,-0.46993163
17907,PELO,-0.47028974
17771,ACAA1,-0.47093815
15406,CHEK1,-0.47184527
15172,ZNF454,-0.47253224
17668,R3HDM2,-0.47259748
15035,LINC01612,-0.4726188
18432,RIOK3,-0.47274953
14981,ATPSCKMT,-0.47286734
18256,FOS,-0.47298986
15427,GCN1,-0.47329462
17638,SLC39A3,-0.47351047
10490,LMO3,-0.47355378
14365,MTCP1,-0.47356698
16585,FARP1,-0.47364745
16692,TRAF3IP2-AS1,-0.47412658
17784,PEX16,-0.47435552
15915,L3MBTL2,-0.47442234
16351,CCDC24,-0.47468305
16618,CEP290,-0.475296
18023,PCLO,-0.4760974
18129,MRPL3,-0.47631708
16623,APIP,-0.4766423
16879,PTPN3,-0.4770285
18203,CDKN2D,-0.47720277
16327,WDR19,-0.47728884
17353,NME7,-0.47738042
18524,PDAP1,-0.47769973
17061,GAR1,-0.47772238
18474,SNRPG,-0.4778804
14243,MYO16,-0.47828597
17173,NQO2,-0.478529
15404,CNTROB,-0.478642
15941,PSMC3IP,-0.47887266
15623,MARCKSL1,-0.47898757
16503,USP46,-0.47905618
13707,FAM153A,-0.47923768
15994,KCTD17,-0.47955707
16233,WDR47,-0.47957727
15866,RABEPK,-0.47963622
18229,NDUFS2,-0.47973788
16712,SMIM13,-0.47994575
18422,AIG1,-0.4801405
18326,POP7,-0.4804599
14393,STK31,-0.48076817
14303,SPIN2A,-0.48076913
18415,SCGB2A1,-0.48106962
18562,C1QBP,-0.48115656
9947,SH2D6,-0.48137033
18659,CHCHD2,-0.48222613
17536,UBA5,-0.48236513
15799,CCDC121,-0.48240092
18515,CHMP4B,-0.4825556
14878,SLC25A40,-0.48263043
18293,PLA2G12A,-0.48304698
15245,ATP6V1FNB,-0.48350722
14216,CSNK2A3,-0.48367393
14885,NRIP3,-0.48437607
16134,DGLUCY,-0.4845073
17748,IFT88,-0.48535421
18572,CSTB,-0.48561734
17446,ZFPM1,-0.48573
17056,ERCC6,-0.48606008
15539,TIGD7,-0.48609188
18072,SNX6,-0.48639277
16323,TIFA,-0.48656762
17297,BRD1,-0.486603
17884,MAP4,-0.48669413
18406,AKAP9,-0.48672488
18226,TXN2,-0.48690897
17496,ME2,-0.48703954
15606,ZNF184,-0.4877255
18566,MICOS10,-0.4885341
15239,SMN2,-0.48904723
17339,EFCAB2,-0.48906025
17949,RNF181,-0.4893545
15619,DCLK2,-0.48959035
11649,NOS1AP,-0.4897903
13945,ELOVL7,-0.49007913
15849,LEO1,-0.49083695
15679,HELLS,-0.49088264
18502,DDT,-0.4910202
15009,MDH1B,-0.49121687
18348,ADRM1,-0.4912337
18191,MPLKIP,-0.4917676
18426,TXNDC17,-0.4918965
14357,DCST1-AS1,-0.49215716
16708,NEK1,-0.49245057
16178,GPR137B,-0.49265286
16504,SLC38A6,-0.49277896
17745,TNKS,-0.49352574
17980,ARL4A,-0.4937685
18431,RTN3,-0.4941632
17694,SRFBP1,-0.4946724
16774,PHLDB2,-0.494782
18063,GET1,-0.4948435
14718,LINGO2,-0.49523947
18136,MPG,-0.4955443
18487,TIMM8B,-0.49563974
18590,NUCKS1,-0.4957051
16493,RIOK1,-0.49577448
14860,FAM110B,-0.4958054
14188,PPFIBP2,-0.49598482
18540,CFAP36,-0.49616948
14604,ZNF296,-0.4962276
17833,PLEKHF2,-0.49628022
15692,TRIM69,-0.49638543
18654,SMDT1,-0.49675703
14062,GPR82,-0.4973256
17104,TOGARAM1,-0.49763379
15168,DACH2,-0.49773437
18033,SPIRE1,-0.49776167
16385,MSH3,-0.49782705
15432,ATRIP,-0.49802104
15173,AKR1C1,-0.4981114
16600,SNX7,-0.4986811
9611,MCHR1,-0.49876574
16203,RCE1,-0.49913672
17151,TRAF4,-0.4993945
14607,LRRC3,-0.49991181
14469,BTN2A2,-0.5005191
16718,CAT,-0.5006008
17469,JOSD1,-0.5009631
14942,EGR2,-0.5010627
18207,ATAD1,-0.5011588
15761,ZNF66,-0.5012954
15822,ZNF641,-0.5013365
15055,TMSB4Y,-0.5016158
17617,CD276,-0.5017491
18322,MAFB,-0.50180876
17135,EIPR1,-0.50210077
18158,BANF1,-0.50244886
