,names,logfoldchanges
9300,SERPINE1,-0.2332567
19138,IFI27L1,-0.23348375
12289,IL1RAP,-0.23356771
18466,PCCB,-0.2335989
18019,BBS7,-0.23363161
17616,AK5,-0.23363529
16888,MYRIP,-0.23371263
17693,RBM4B,-0.23409809
18621,TRAF4,-0.23419628
19624,C1QBP,-0.23420712
13208,NUDT10,-0.23430334
17232,ACTR3C,-0.23433521
19144,TMEM126A,-0.23452395
15700,AKR1E2,-0.2345574
17614,BAG2,-0.23464917
16498,ZNF252P-AS1,-0.23483522
10070,YBX3,-0.23508047
16104,SEC14L4,-0.23518094
18294,RITA1,-0.23546828
10887,ACOT2,-0.23549783
18215,HYDIN,-0.23560484
18358,SAC3D1,-0.23570263
19643,RPS19BP1,-0.2357239
18930,MICU2,-0.23598228
19429,GCSH,-0.23671699
18927,FAM47E,-0.23672606
17919,CCZ1B,-0.23679338
16219,GSDME,-0.23679467
19476,SERPINB6,-0.23708609
17363,ASPDH,-0.23715557
14050,ACOXL-AS1,-0.23726268
19602,BAG1,-0.23726325
18876,PKP2,-0.23726943
14728,NDOR1,-0.2374864
19504,MRPL34,-0.23756109
17809,IFT80,-0.23763174
18603,EHBP1,-0.23766977
11791,COL7A1,-0.23791005
19475,SMIM7,-0.23795114
14721,TCF7L1,-0.23795815
19465,ARL5A,-0.23798388
19464,TRAPPC1,-0.2380006
18341,XRCC1,-0.23812354
10619,PTGIR,-0.23846157
17280,LINC01637,-0.23853081
14879,DIPK2A,-0.23857594
19637,PSMC5,-0.23873974
18584,IMPDH2,-0.23875728
17399,AKAP5,-0.23881754
16076,CDH10,-0.23899707
17477,ZNF641,-0.23901713
19079,COMMD8,-0.23904294
18225,RGS7,-0.23927003
17662,LINC00539,-0.23947352
18174,RDH10,-0.23965637
13493,PGM2,-0.23965688
16691,LINC01311,-0.23984694
19411,GTF3C6,-0.24018854
19175,EIF4E2,-0.24035029
19193,MED31,-0.24041237
17099,IDH1-AS1,-0.2410309
15957,TMCO1-AS1,-0.24110101
17464,ZNF337-AS1,-0.24110767
13241,PAXIP1-AS2,-0.2411331
18413,USP46,-0.24120177
19367,NFU1,-0.24122153
19329,SMARCB1,-0.24141963
10888,MIR181A1HG,-0.24149682
18302,HDHD3,-0.2415544
19438,PRR13,-0.24200551
16866,WDR12,-0.242008
10152,LINC00278,-0.24203666
18779,GABPB1-IT1,-0.2421987
16824,ORC6,-0.2422807
16732,REEP4,-0.24243602
19179,MTHFS,-0.24253137
16793,TCFL5,-0.24253884
18960,TMEM170A,-0.24260631
19551,EMC6,-0.24270506
17574,VMAC,-0.24274395
17234,MBLAC1,-0.24288648
15354,NIBAN3,-0.24291292
16685,KLF8,-0.24312457
16112,TAFA2,-0.24317877
11567,DCAF4L2,-0.24322586
19809,RPS6,-0.24336791
16167,MET,-0.24337846
16128,LINC01135,-0.24347301
19299,NAA10,-0.24357288
18680,NPHP1,-0.24367537
17251,TTC22,-0.2437033
19514,AKR1A1,-0.24372682
18994,NAPG,-0.24380669
13819,CDC6,-0.243941
16797,ZNF221,-0.24395163
19278,JAGN1,-0.2440373
17165,ITGA9-AS1,-0.24419762
19820,RPL15,-0.24436064
17549,IRF7,-0.24439266
16713,ZNF727,-0.24444063
16742,AMDHD2,-0.24458614
19496,NDUFB6,-0.24462844
17353,HDAC10,-0.24475245
16227,LINC00654,-0.24478039
15638,LINC01547,-0.24503514
17154,SCTR,-0.2451422
16665,AP4B1-AS1,-0.24524297
17985,DNAH6,-0.24526165
16316,PCDHGB5,-0.24546179
18912,POLD4,-0.24548683
18026,FAM161A,-0.2454869
18580,JSRP1,-0.24551953
19610,PLAAT3,-0.24567537
19210,FAM136A,-0.24588172
18316,CAT,-0.2465147
17082,CFAP69,-0.2465396
17649,MSRA,-0.2465431
17572,NEK10,-0.24678245
15617,HAND2-AS1,-0.24691628
19229,TADA3,-0.24703301
16597,CCDC187,-0.24735521
19644,SNU13,-0.24740486
18924,LYRM1,-0.247759
19569,BUD31,-0.24798284
15045,FUT7,-0.24798465
16105,LCMT1-AS2,-0.24801697
19294,VBP1,-0.2480548
16110,RASA4B,-0.24807583
17657,RRP1,-0.24807899
16974,CLCN5,-0.2480964
19053,AP1M2,-0.2488898
18880,EXOSC1,-0.249001
18473,TIMM50,-0.24948584
18879,ZFYVE21,-0.24965222
16890,FAM107A,-0.2497949
18507,DOHH,-0.25009048
16301,FAM66B-1,-0.25081697
16302,FAM66B,-0.25081697
10833,PDZD7,-0.250992
18406,ELP5,-0.25104442
11958,SEPTIN12,-0.2513313
18345,IDH1,-0.25149274
19330,MIA2,-0.25152096
19087,ORMDL2,-0.25164735
19701,ANAPC16,-0.25174087
19347,COQ4,-0.25188175
17927,BPHL,-0.2520374
18629,RAB32,-0.25212166
19697,RTN4,-0.25247422
18571,SGSM1,-0.25256392
18675,CCNG1,-0.25262374
19310,CALD1,-0.25271916
19478,RPL26L1,-0.25284928
19037,PTGES2,-0.25287881
19218,ELOF1,-0.2528882
15318,PDZK1IP1,-0.25390446
15472,TBC1D8-AS1,-0.2541944
19428,NDUFS3,-0.25422668
16733,SLC5A6,-0.25426602
19667,TRIR,-0.2544087
10488,INHBB,-0.25450277
19669,PSMA2,-0.25455102
10934,FSCN1,-0.25463992
18139,RABL2B,-0.2547148
19505,CYCS,-0.25492817
19403,PRMT2,-0.2550806
17151,AARS2,-0.25516373
18089,MAP3K2-DT,-0.2552059
16041,C1orf112,-0.2554723
18254,C1orf56,-0.25547424
19250,RNF187,-0.25550157
14707,SNRK-AS1,-0.2555186
12450,RBFADN,-0.25570682
17715,SNAPC3,-0.25572184
16263,GPR18,-0.25574344
19374,NDUFB5,-0.25579253
17581,TARBP2,-0.25595498
16429,ATXN8OS,-0.2560297
18631,DHRS4,-0.25607392
16831,ZNF883,-0.25613308
19606,BNIP3,-0.25615206
19579,NOL7,-0.25622097
18904,PHF5A,-0.25624773
19191,EZR,-0.2563441
12744,CD33,-0.25641087
14487,CRTC3-AS1,-0.25659418
18892,ZNF302,-0.25685453
15810,DCDC2B,-0.25713617
19357,CEBPG,-0.25715408
11458,RBM44,-0.25739247
18884,HSBP1L1,-0.2578296
18186,EXOC6,-0.25793853
19592,APRT,-0.25802308
16396,ALOX5AP,-0.2580917
19684,CUTA,-0.25833195
13848,ZBTB11-AS1,-0.25833738
15108,MRC2,-0.25848737
16031,ANKMY1,-0.25852954
17708,DTX3L,-0.25854194
19561,NDUFS8,-0.25860626
17366,ZNF624,-0.25861943
19671,CDC42,-0.2586441
19689,COX7A2L,-0.25874773
17655,ARFRP1,-0.2594281
17780,HAUS4,-0.25951535
19741,COX5B,-0.25984958
17873,SPHK2,-0.25993022
18379,BPGM,-0.26002824
18615,ZNF487,-0.26007193
16676,SH3PXD2B,-0.26009697
18914,NBEAL1,-0.26014403
19707,TERF2IP,-0.26059097
17405,ZFHX2-AS1,-0.260851
19552,LSM10,-0.26091123
19213,TIMM10B,-0.26105958
16738,ATP6V1G2,-0.2612993
12220,STARD5,-0.26148418
19011,NKIRAS1,-0.2615517
18115,THOC6,-0.261573
19503,HAGH,-0.26158047
19563,C4orf3,-0.26170737
18817,DNAJC30,-0.26174408
18536,SLC4A8,-0.26178235
17743,DHTKD1,-0.2620173
11919,C4orf50,-0.26209858
12710,CKMT2,-0.2621881
18962,CRIP1,-0.26256984
15345,MFAP3L,-0.2625862
13563,SLC25A30-AS1,-0.2625923
17800,ANKS3,-0.2625932
19182,GNPDA1,-0.2626201
19596,SLC25A4,-0.2626689
12341,SPDYE1,-0.26272735
18351,MPHOSPH9,-0.26273483
19528,DPY30,-0.26288006
16960,ZNF780A,-0.26288477
18116,B3GNT2,-0.2632133
19455,RNH1,-0.26326868
17683,GALT,-0.26339337
19372,ARPC1A,-0.26341042
19045,KIFC3,-0.26367232
19527,NDUFS4,-0.26382712
19161,CDC42BPA,-0.2638701
11260,EPOP,-0.26395297
16427,SYNM,-0.26399213
19628,MRPL20,-0.26406032
12217,RASAL1,-0.2643988
9696,FAP,-0.26449883
18164,ABHD11,-0.26453185
17634,LRRC61,-0.26456162
17356,ADAP2,-0.26460037
18574,DDAH2,-0.26462695
18972,TMX2,-0.26468632
12430,VSIR,-0.26476824
18274,ESYT1,-0.26503354
18076,C16orf95,-0.2651227
19525,C7orf50,-0.26526687
14054,ABTB2,-0.26539558
19444,RBCK1,-0.26545882
15655,TFAP2A-AS2,-0.26547697
12528,C6orf141,-0.26550457
18299,SLC30A1,-0.2657679
19607,PIN1,-0.26577157
14478,TAS2R46,-0.26584354
10959,TIE1,-0.26600754
16705,A2M-AS1,-0.26616308
18242,GEMIN7,-0.26627693
18267,FDX2,-0.266443
17661,EPSTI1,-0.2665602
10835,FAM78B,-0.26702505
17283,ACMSD,-0.2671279
18674,GUCY1B1,-0.26737604
15511,FSCN3,-0.26742744
18684,MCAT,-0.2676077
19670,COX14,-0.26761484
17804,TAX1BP3,-0.26766232
19642,FKBP11,-0.26766807
16966,DCX,-0.2676912
16933,CNFN,-0.26778448
18373,TBC1D19,-0.26795232
18474,IKBIP,-0.2679924
18025,EML1,-0.2679931
19332,CFDP1,-0.26838183
17530,UBE2T,-0.26841694
17190,DNLZ,-0.26845258
15426,GPR183,-0.2685057
12283,PHLDB1,-0.26873195
19668,TCEA1,-0.26880264
19198,SUCLA2,-0.26882607
19601,SERP1,-0.26904714
15379,SLC12A9-AS1,-0.2691733
17559,HERC6,-0.26921883
18795,FAM241B,-0.26924574
16928,PIK3C2G,-0.26942536
19648,NDUFA11,-0.26943725
17586,PCLAF,-0.2695788
19622,RAN,-0.26970124
17406,FBXL13,-0.2698244
17381,TLCD1,-0.26987553
13102,EGFL8,-0.27029702
18815,HUS1,-0.2703236
18356,FITM2,-0.2703356
16847,SENP8,-0.2704923
19546,FIBP,-0.27050674
17247,TIMELESS,-0.2706009
9938,DCLRE1B,-0.27062154
16843,CFAP157,-0.27072623
17768,NFIX,-0.27076733
18201,BBS2,-0.27116755
19696,RNF7,-0.27182457
17043,ACTC1,-0.2720861
18390,MTSS2,-0.27215007
17885,PTPRS,-0.27224335
18708,DDX39A,-0.27239636
17137,S100A16,-0.27241707
18155,VLDLR,-0.27261364
12853,DNAAF3,-0.2727791
16355,ADAMTS18,-0.27278203
19705,NDUFB11,-0.2727923
19158,EFR3A,-0.27284697
16145,RANBP17,-0.27312645
15590,VILL,-0.27332112
17089,CMPK2,-0.2733935
19451,SMIM15,-0.2734615
15903,NUAK2,-0.2735321
13954,FIRRE,-0.27365696
17933,STK3,-0.27366474
19716,UQCR10,-0.27391824
19285,ZNRD2,-0.2740575
18874,UCN3,-0.2742057
16166,TET1,-0.27426508
19171,CKLF,-0.27436724
13124,LINC02018,-0.2745321
18107,PARD6B,-0.27471405
19609,PGLS,-0.27475086
17521,CYBC1,-0.27478176
12926,HCG17,-0.27516544
17496,OSBPL10,-0.27525833
17556,TRAM1L1,-0.2757375
17802,MIR4435-2HG,-0.27580002
18311,SHMT2,-0.2759705
19779,CHCHD2,-0.2760686
19565,POP7,-0.27640563
9511,VASN,-0.2764489
19026,GON7,-0.2765266
18851,RANGRF,-0.27666458
19049,MRPL11,-0.2771901
10342,LINC01361,-0.2775066
17031,LRRC56,-0.27752843
16244,ASAP2,-0.27762762
18511,TMEM223,-0.27779186
17070,PTPRE,-0.2778497
15105,GNRH1,-0.27790958
18439,GRIA3,-0.2780982
16702,BCO2,-0.27817497
13118,XYLB,-0.2782017
17761,REPS2,-0.2785428
19520,TP53TG1,-0.27861372
18848,FKBP1B,-0.27866098
15575,FAM111A,-0.27868786
17571,THAP2,-0.27884457
15623,TP53TG3D,-0.2789637
16393,SLC25A40,-0.27905127
17615,PROSER3,-0.2794942
19672,MRPL41,-0.27967402
18681,ARMCX6,-0.27977446
9349,RAMP2,-0.2798792
16275,TSACC,-0.2800807
19258,MTCH2,-0.28034344
19075,TRIAP1,-0.2803532
17756,TIMM8A,-0.28042537
17159,DHRS3,-0.2804754
19653,ATP5MC1,-0.28051832
17863,NEK5,-0.28055763
19354,NUDT2,-0.28080535
14479,SIGLEC10,-0.28082043
17178,CTH,-0.28119248
17751,IFT172,-0.28142688
16731,PRXL2B,-0.28160822
19439,CALCOCO2,-0.28160986
19188,TMX1,-0.28188157
18654,C6orf47,-0.28205916
16362,VWA2,-0.28221652
10913,TYMS,-0.28230327
16978,EEF2KMT,-0.2828025
19591,CYB5A,-0.28280708
19665,MRPL51,-0.28281105
13857,FAH,-0.28286934
18031,ACOT8,-0.28325638
17156,CRH,-0.28329965
18105,RIDA,-0.2833726
18048,PSPH,-0.2835819
16171,ZNF296,-0.28388363
19691,AURKAIP1,-0.28410095
19652,POLR2J,-0.28429058
11508,FANCB,-0.28434315
19558,VDAC3,-0.28481495
16585,MYO1G,-0.28510123
15982,CSGALNACT1,-0.2851659
18519,C9orf24,-0.28522456
17143,DUSP18,-0.2855003
17847,UGDH-AS1,-0.28565228
13815,SOX9-AS1,-0.28567484
16638,P2RX7,-0.2857284
13860,ANXA1,-0.2858386
17135,PKN2-AS1,-0.28586498
17869,DCBLD2,-0.28612927
15147,DCHS1,-0.28616625
18721,PDZD2,-0.286441
17876,FSTL5,-0.28658783
16985,TMSB15B-AS1,-0.2866737
16754,LATS2,-0.28673816
9389,LIPE,-0.28685245
19243,RAMAC,-0.28687626
17610,UBXN8,-0.286893
17686,TMEM191C,-0.2869078
17736,ENO1-AS1,-0.28691167
10358,TMPRSS7,-0.28715354
18718,CABCOCO1,-0.28720447
8674,ADCY3,-0.28754812
19385,MZT1,-0.28769752
17939,CPSF4,-0.2877234
18432,KYAT3,-0.28784597
12019,CRYGD,-0.28788593
16416,CDC42EP5,-0.28798944
18309,TBC1D1,-0.28816548
18518,PLA2G4C,-0.28819323
16650,CFAP54,-0.28823563
18625,C2orf15,-0.28839597
11564,EPHB4,-0.28842843
17529,U2AF1,-0.28844473
16551,OPHN1,-0.28848773
11201,PDGFD,-0.2884993
19740,SEC61B,-0.288947
14714,LNX1-AS1,-0.28898618
18400,ABCB8,-0.2890886
17467,NOMO3,-0.2891748
16193,CMTM3,-0.28917962
16850,DNAJC28,-0.2894044
19508,EIF6,-0.2894948
16741,IL27RA,-0.28951892
17603,CNMD,-0.28952107
17824,LINC02182,-0.28978726
19833,RPS3A,-0.28989527
15377,TTK,-0.2899266
19176,GJD2,-0.29002726
18437,UBXN10,-0.2902735
16444,CFD,-0.29038417
17292,VWA3B,-0.29062194
10594,MAP3K6,-0.2908369
15956,HRC,-0.29122463
9592,CHRNE,-0.29171064
19190,CHMP4A,-0.29177248
19756,SELENOW,-0.29187208
15261,LINC01993,-0.2919623
9630,CSRP2,-0.292313
16776,TMEM144,-0.2924888
16625,MMP25-AS1,-0.29251218
18273,RAB2B,-0.29268557
19450,IMP3,-0.29281914
16482,EFNB1,-0.29286608
18955,RAD51C,-0.2930089
16262,LINC02166,-0.29319364
19766,ATP6V0E1,-0.29322296
19499,TXN2,-0.29339442
19092,AGTRAP,-0.29356927
18961,HMGB3,-0.29361486
17675,PRR4,-0.29362178
17593,EPDR1,-0.29400513
19718,NEDD8,-0.29402187
19589,SNRPE,-0.29407603
18869,RNF5,-0.29410738
18198,TMEM19,-0.29420352
19688,SCOC,-0.2942824
19651,ECHS1,-0.29435724
15319,INE1,-0.2947311
17212,LINGO2,-0.29487032
19515,UQCC3,-0.29499006
19223,HEBP1,-0.2950372
19048,SYS1,-0.29516697
17069,MIR1915HG,-0.29519168
17914,EFHB,-0.295287
19289,NUTF2,-0.2954458
16914,PHF21B,-0.29555956
17348,NEBL-AS1,-0.29562116
18069,HOMER1,-0.2956623
16339,PFN4,-0.29576626
11925,HYAL3,-0.295822
18510,SLC25A51,-0.29593784
19699,TAGLN2,-0.29595575
18642,DNAL4,-0.29600158
18544,LIPH,-0.29617897
18640,HERC5,-0.296501
19380,HDDC2,-0.29665887
8586,GCG,-0.2966967
18014,GSTM4,-0.29669988
17605,SCN9A,-0.2967149
16911,GAL3ST1,-0.29713848
17684,PSTK,-0.29716647
16384,CPNE2,-0.2972448
19270,OGFOD3,-0.29749766
18993,STX2,-0.29809543
18285,ARSD,-0.2981194
18330,FBLL1,-0.2982287
16425,TRIM21,-0.29830706
19425,MRPL52,-0.2988843
19771,SUMO2,-0.29909918
12427,SULT1C2,-0.29915464
19682,NDUFA12,-0.2991716
16395,POC1A,-0.29946175
11021,MMP11,-0.2998962
18465,APOL6,-0.30002686
19750,WDR83OS,-0.3000359
10183,RLN1,-0.30027023
17650,FRK,-0.30042484
18360,KLHDC8B,-0.30045187
18234,TCIRG1,-0.30091888
17509,LINC02245,-0.30097184
12707,LHFPL2,-0.30131704
19276,ABCD3,-0.30147612
16897,TCIM,-0.30149904
19002,LYPLA2,-0.30202237
15050,TMEM190,-0.30205405
17963,DCPS,-0.30206296
11457,LINC02605,-0.3020923
18053,AGBL4,-0.30214444
15025,CADM2,-0.30219376
18666,WDR83,-0.30284452
17350,PRPS2,-0.30316073
19341,CISD3,-0.30321202
19083,EXOSC8,-0.30328882
12224,MICA,-0.3033876
11455,CYP2J2,-0.30341986
16017,TMPO-AS1,-0.30347165
19365,FKBP1A,-0.30415007
19639,QDPR,-0.30418944
19806,NME2,-0.30419073
19466,TMEM60,-0.30438492
19286,SCCPDH,-0.3044205
18997,IQCG,-0.30448434
14829,GLYCTK,-0.30457932
17109,ADGRA1,-0.30490184
19474,TOMM22,-0.30526394
15898,LINC01124,-0.30541235
16964,JMJD7,-0.30607656
16250,HAUS5,-0.30613017
19046,APCDD1L-DT,-0.3061756
16270,DSCAS,-0.30634025
16953,EFCAB11,-0.3067598
19712,UBXN1,-0.3067735
18679,SUDS3,-0.3070036
17551,SNX21,-0.30734178
14830,LINC02610,-0.3077012
12844,HPCAL4,-0.30772945
19100,AAMDC,-0.30793715
19706,ARL3,-0.30809772
12191,DOK5,-0.3081193
18172,CCDC40,-0.30856827
17776,GNAS-AS1,-0.30886146
16976,RBP7,-0.30892473
19283,SGMS2,-0.30901837
19371,LRRC10B,-0.30963072
18797,ENDOV,-0.3096812
16239,ITPK1-AS1,-0.30969578
16693,LINC00365,-0.3098649
19315,CCS,-0.31067798
18941,SLC25A11,-0.3108149
17110,PPP1R1C,-0.31102693
17541,ZNF799,-0.31118965
19174,STX8,-0.31119078
19340,PPP1CA,-0.31127706
18943,SLC40A1,-0.31133953
19244,TMEM256,-0.31138209
19247,TEX264,-0.31141093
18747,HOMER2,-0.3116311
10994,LINC02833-1,-0.3116767
10995,LINC02833,-0.3116767
19664,BLOC1S1,-0.31175396
16818,LINC00649,-0.31230024
18410,RIBC1,-0.31272444
17510,TRMT9B,-0.31327277
12920,TP73,-0.31331646
16349,CCDC134,-0.31363824
18470,IDH2,-0.31374234
18469,LMO7,-0.3137988
17391,SMYD2,-0.314018
17196,CDH6,-0.31406936
19680,DYNLL1,-0.3145844
16222,ZNF350-AS1,-0.314707
19252,SNRNP48,-0.3147272
16862,ZFP69B,-0.3149205
19402,S100A10,-0.31519172
15990,GRM3,-0.3153239
19692,UFC1,-0.31621018
19155,CBR1,-0.3162197
19785,EIF3K,-0.31646505
17787,PEX6,-0.31690398
17778,PIR,-0.31703204
19739,C19orf53,-0.31707045
19173,HADHB,-0.31722447
18594,MYH10,-0.31819913
18160,STPG1,-0.31853428
17253,STK38,-0.3187165
16630,HSF2BP,-0.31874555
17722,TMEM232,-0.31889406
19501,OLMALINC,-0.31904477
19627,CIAO2B,-0.31916314
12077,GSDMB,-0.31967068
12881,CNTN3,-0.3196757
18709,QTRT1,-0.31971988
18247,ISG15,-0.31972536
19722,SF3B5,-0.31996483
18647,OCEL1,-0.3201729
18135,LAMB1,-0.32035562
15735,GJB1,-0.32042935
19737,ANAPC11,-0.32046396
18147,RDH13,-0.32132477
17009,SLC44A2,-0.3217054
17908,C11orf80,-0.32174072
14815,LINC01836,-0.321938
19119,IFT43,-0.3222503
19784,UCHL1,-0.32235277
16939,C8orf58,-0.32240868
19458,AGPAT2,-0.32255784
18010,CNTN4,-0.32289505
16835,SPIN2A,-0.32303372
19659,CCDC107,-0.3234045
11959,KATNAL2,-0.32342
17894,GPM6B,-0.32353517
18032,MORN3,-0.32359165
19522,MDP1,-0.32416058
15709,ZNF713,-0.324224
19431,GET1,-0.32439056
14051,LINC01088,-0.32466042
18532,MX1,-0.32479784
17473,SPAG4,-0.32480317
17327,LRRC36,-0.32495672
16581,PHETA2,-0.32497257
17811,HMBS,-0.32504815
16537,ZNF575,-0.32512054
17986,CEP70,-0.32514077
19481,DDIT3,-0.3253385
19005,NQO2,-0.32588658
19556,IFT22,-0.32592753
17176,STXBP4,-0.32603082
19524,RPP21,-0.32626435
17223,TLE6,-0.327226
19386,CDC37L1,-0.3273116
16885,DACH2,-0.32748085
12020,ANGPTL8,-0.32762772
19658,RTF2,-0.32765123
11292,IMPG2,-0.3277229
18241,TEKT1,-0.32799727
17570,ADAMTS6,-0.32803234
16004,TRABD2A,-0.32808495
17728,C16orf46,-0.32810864
15698,PYHIN1,-0.32833058
19830,MIF,-0.32846376
15262,LRIG2-DT,-0.3285763
11846,ANXA2R,-0.32877186
19266,DZIP3,-0.3288156
17066,NTNG2,-0.3288585
17555,PANO1,-0.32904962
18386,RFXANK,-0.32925466
19540,MSRB2,-0.3294921
19376,POLR2G,-0.32957926
16611,OR4D9,-0.3298784
19203,TMEM42,-0.32999122
10339,NTM,-0.3300933
11430,CCNB3,-0.33014446
12446,ANKRD31,-0.3301829
12227,ERICH6,-0.33070308
18375,TMEM218,-0.33091974
17550,LMAN2L,-0.33148167
18849,PHLDB2,-0.3315055
17592,MAK,-0.33153248
14455,CDCA5,-0.33174205
15542,SLC14A2-AS1,-0.3319946
15543,SLC14A2-AS1-1,-0.3319946
19151,APOO,-0.33201537
18422,C17orf100,-0.3327998
19753,NDUFB2,-0.33288696
17257,CXCL8,-0.33303297
16652,HLA-DPA1,-0.33315602
19472,IFI6,-0.33344716
18868,COMMD5,-0.33359787
18591,KDM7A-DT,-0.33372116
19006,SNRNP35,-0.3338461
10523,CCDC180,-0.33389747
19758,TMEM208,-0.33399424
14752,FAR2,-0.33403555
19735,CHGA,-0.33430603
17803,KIF12,-0.3345715
19748,NDUFB10,-0.3347035
15641,TRIM34,-0.33485466
17076,RNF186,-0.3350452
19135,ITPA,-0.33510616
19616,DCXR,-0.33512068
19600,TMEM230,-0.3353444
19666,SELENOH,-0.33572134
19305,LLGL2,-0.33581322
19791,ATP5MC3,-0.33613902
18806,GLUL,-0.3361397
16874,PRR15,-0.33624277
15142,MS4A4E,-0.33670142
18821,PACSIN2,-0.3367024
18239,DIMT1,-0.3369264
10876,TBC1D31,-0.33706272
18498,MAT2A,-0.3374001
19516,MPG,-0.33754528
18948,FFAR4,-0.33762822
18867,AMN1,-0.33797285
16487,TMEM255B,-0.33800444
19387,MRPS10,-0.33803877
17380,FFAR2,-0.33808348
17311,BOK,-0.3380855
17788,ARL17A,-0.3380874
8502,PTP4A3,-0.3383202
18288,GPRC5D-AS1,-0.338347
19082,PLGRKT,-0.3384084
18428,PRKAG2-AS1,-0.33894444
16955,PDSS1,-0.33897296
19273,SNAPC5,-0.33955687
18619,PAGR1,-0.33991048
19097,CD68,-0.34002727
12176,KCNC2,-0.34011316
19290,NEBL,-0.3402706
19570,PRDX3,-0.34030223
17511,GPR146,-0.34035906
11565,ADCK1,-0.34046927
17182,BRWD1-AS2,-0.34055588
19312,SRPRB,-0.3408595
17214,GBP4,-0.3409616
19661,TIMM13,-0.34105778
17968,CTXN2,-0.34118834
15508,LINC02067,-0.34139547
13209,GNG3,-0.34143865
17721,DMGDH,-0.3414529
17395,WDR77,-0.34146875
15315,SLC10A5,-0.34179693
16185,THBS2,-0.3418403
18964,CCDC167,-0.34187862
19815,SNHG29,-0.34196472
16900,ZNF443,-0.34205386
19441,PPIL6,-0.3424403
13856,MSANTD1,-0.3426701
12225,C14orf178,-0.342784
16229,NAALADL2,-0.3428317
19695,PPDPF,-0.34301734
17436,ENOX2,-0.34303927
19769,TRAPPC5,-0.34312478
19007,GSS,-0.3440245
12429,GINS1,-0.34406552
12178,HMMR,-0.34427613
19586,CENPX,-0.34433982
17500,ASAH2B,-0.34443396
15518,DOCK8,-0.34451067
18585,PNPO,-0.34459868
19550,PNKD,-0.34486347
16550,ESYT3,-0.34516948
18451,DHRS7B,-0.34518817
18877,LOXL1,-0.34527597
11529,ANGPTL3,-0.3452883
15375,SP140,-0.34555927
10347,RCN3,-0.34583575
18769,PDGFA,-0.346172
17287,CISH,-0.34620047
19388,TMED1,-0.34632683
19523,ARG2,-0.34641084
15915,ACSM3,-0.34659123
19762,TIMP1,-0.34669712
17896,TOP1MT,-0.34683853
19391,CCT5,-0.3469265
16812,BTN3A1,-0.34703812
18482,COMMD10,-0.34723768
19662,CRIP2,-0.34760037
18915,C22orf42,-0.3476252
18140,IER3-AS1,-0.34866962
18737,CCDC113,-0.34884182
18688,IFT46,-0.3489088
15887,WDHD1,-0.3490008
17005,MDH1B,-0.3490808
19377,NDN,-0.34945124
18606,SMPDL3A,-0.34952384
18086,FBLIM1,-0.34960443
17024,ELN-AS1,-0.34961557
17362,MIR670HG,-0.34964392
19032,CRB3,-0.34971225
18901,EXOSC7,-0.34979013
18527,LCLAT1,-0.34994853
15894,UNC13D,-0.35051644
19545,MRPL47,-0.35070428
15022,PLBD1-AS1,-0.35170504
18852,RADX,-0.35180658
17602,ZNF90,-0.35181817
18097,PPCDC,-0.35195148
19345,MRPL15,-0.35214916
16670,AGMAT,-0.3523169
19216,ABHD3,-0.35236716
15955,GNB1L,-0.3524486
16781,LRRC39,-0.35251132
18811,DYNC2H1,-0.3526057
19269,ACTR10,-0.35265645
16697,NANOG,-0.35273466
19578,UBE2S,-0.35273728
16451,ACP5,-0.35293406
17097,BCHE,-0.35295412
17881,PHGDH,-0.35312742
19629,CCDC12,-0.3533512
19257,COA4,-0.35364026
17171,CASP9,-0.35372645
12074,FAM177B,-0.35386196
11076,PCDHA13,-0.3539764
18864,VWA5B2,-0.35408714
19738,CLIC1,-0.3541784
19194,TBC1D4,-0.35443002
19370,DNPH1,-0.3544584
19396,TXNDC9,-0.35466516
11192,LINC00954,-0.35515526
18553,MRTO4,-0.3555488
16125,FAM182A,-0.35565752
19291,PDZD11,-0.35572746
14044,ESPNL,-0.35587513
18985,CYP20A1,-0.35594562
18036,MSL3,-0.3565139
16782,PLEKHG5,-0.3566853
10503,KIAA1549L,-0.35675308
18336,C4orf19,-0.356898
18975,MCOLN1,-0.35708362
10799,DHRS9,-0.35735863
18768,PPP1R37,-0.35773048
17689,PTK7,-0.35784528
19693,HAX1,-0.35799226
19608,CISD1,-0.35804978
16109,LINC01060,-0.3582681
17364,LINC01586,-0.35831118
19773,RPL7,-0.35842574
15920,LINC02076,-0.3586259
15784,CARD9,-0.358724
17050,HES4,-0.35901684
14881,LINC02334,-0.35931087
18206,LRCH3,-0.35931486
19790,OAZ1,-0.35958117
15869,SLC16A14,-0.3599505
19463,PITPNA-AS1,-0.36000684
17687,LBH,-0.36034048
16418,PLPP7,-0.36044696
12219,LINC02087,-0.3605065
18859,ZSCAN2,-0.36064205
17878,ZNF414,-0.3607685
17946,HIVEP3,-0.3609435
17282,SGO2,-0.3615894
19713,DDT,-0.36216876
12877,ACVRL1,-0.3623392
19698,CMTM8,-0.3627556
19702,LSM5,-0.36287263
16924,SP2-AS1,-0.36287484
13274,LINC02315,-0.36287796
14045,PPP1R2B,-0.36293903
17526,ACOX3,-0.3629949
19437,SMIM29,-0.3632727
17626,PARD3B,-0.36342737
19154,RAB8A,-0.36361244
9810,IL6R-AS1,-0.3637242
19594,STARD3NL,-0.36431587
19553,RCAN2,-0.3644924
17125,SAMHD1,-0.36482823
