,names,logfoldchanges
16718,FAM104B,-0.15576585
17321,SRA1,-0.15584308
14443,CKMT1A,-0.15612346
8002,INPP5K,-0.15643193
17495,POLR2C,-0.15669046
17211,ERG28,-0.1567274
5458,FEV,-0.15674768
18033,COX6A1,-0.1572842
18240,TPM3,-0.15733002
16254,CHCHD7,-0.15733846
7306,TARBP2,-0.15772855
9833,MEF2B,-0.1578103
15395,CCDC167,-0.15806237
17884,PDE4DIP,-0.15815343
9048,GPT2,-0.15855023
14141,AAGAB,-0.15856372
17665,EGR1,-0.15858254
16849,LRRC9,-0.15858272
18152,ATP5MC1,-0.15877186
17169,AKAP9,-0.15891866
15530,MECR,-0.15894839
15562,ACO2,-0.15907429
16851,OARD1,-0.15948388
16749,MRPL4,-0.15959169
10895,AMZ2,-0.15976058
15179,DDX11,-0.16028538
15177,GDAP2,-0.16034909
6678,TMED2,-0.16052689
17510,PAIP1,-0.1605774
14345,SMYD3,-0.16061969
14386,TMEM223,-0.160778
9854,GSTK1,-0.16117908
14572,DNTTIP1,-0.16134311
16348,STAM,-0.1614626
17289,MRPL20,-0.16155608
17780,MRPS33,-0.16172664
17074,ARPC2,-0.1618009
16699,EAF1,-0.16186085
16628,CCDC32,-0.16196844
16041,PDCD2L,-0.16204657
17892,ATP5F1C,-0.16208169
14646,STXBP2,-0.16217184
10900,SDHAF3,-0.16219227
8367,REEP4,-0.16229902
17375,CDK11A,-0.16256301
14826,AHSP,-0.16291367
15882,TBC1D1,-0.16295907
16396,PNP,-0.16297384
16296,CEP126,-0.1631368
17641,NDUFB5,-0.16327134
7889,TUB,-0.16330875
16945,GAR1,-0.16331981
17075,ING5,-0.16357724
15616,RBM14,-0.1638929
16757,KIF1B,-0.1638977
16855,PDLIM4,-0.16390708
16746,CAPN7,-0.16395128
9297,CCDC115,-0.1641086
15180,ANKRD26,-0.16455862
14123,PI4K2A,-0.1647403
11092,PGAM1,-0.16474561
17203,RTL8A,-0.16484281
17309,JAGN1,-0.16487265
6355,SLC35B3,-0.16511807
14662,RMDN2,-0.16538918
8007,NYAP2,-0.16540895
15555,MRPS9,-0.16555104
16546,VGLL4,-0.16604045
17274,DUSP1,-0.16606039
6791,DERA,-0.16609368
16679,AFDN,-0.16618705
6705,RND2,-0.16628903
9504,TSPAN15,-0.16629039
16778,WASHC3,-0.16648029
14025,MTR,-0.16710584
8324,BRAP,-0.16714239
18380,CHCHD2,-0.16780244
8693,TTTY14,-0.16828895
8349,FAM13B,-0.16883934
16080,ZMAT1,-0.1688734
17176,URM1,-0.16891761
16736,SLC35E4,-0.16896167
17477,ATAD1,-0.16901998
17694,GHITM,-0.16931021
15404,FAM241B,-0.16931668
18212,MAP1LC3B,-0.16934946
17124,PEA15,-0.16937722
17053,DUSP23,-0.16939132
9518,LINC00513,-0.16958727
16888,CHIC2,-0.17007528
16042,MYLK-AS1,-0.17013887
9485,BLZF1,-0.1702832
18031,ARGLU1,-0.1705532
17288,MUC12,-0.17059039
15984,LRIF1,-0.170622
6082,ACACA,-0.17071678
16691,UNC50,-0.17078695
15093,CHORDC1,-0.17091286
16445,TMEM138,-0.17093654
4541,MSL2,-0.17096981
15105,ARL10,-0.1711474
7314,SIGMAR1,-0.17123301
8753,TM2D1,-0.1716449
7988,BCKDHA,-0.17189686
15598,GPR27,-0.17194808
14867,CNTNAP3,-0.17228721
14189,ALKBH8,-0.17238395
9061,C12orf4,-0.17249799
11065,CNPY3,-0.17250152
17684,RSRP1,-0.17250887
18143,PSMA7,-0.17273009
17045,TRIM3,-0.17279933
8919,ERICH5,-0.17290926
15690,RAD51D,-0.17291024
18447,ATP6V0C,-0.17301564
17655,SLC2A13,-0.17305864
17908,KIF5B,-0.17327411
17664,STRAP,-0.17339577
16918,PFDN6,-0.17346399
17194,PSMG1,-0.1735286
16016,DDX10,-0.17397466
16243,PPIL3,-0.1740925
17104,C6orf47,-0.17425843
16214,ATAD2B,-0.17436783
15824,PIGW,-0.17467308
17812,IFT57,-0.17468785
16321,FAM24B,-0.17494024
7858,USP24,-0.17504525
15757,ERGIC2,-0.17529964
16958,GORASP2,-0.1755947
8597,SRRD,-0.17587125
17461,MTX1,-0.17603628
11072,PAF1,-0.17625448
9288,DECR2,-0.17642201
17650,FASTK,-0.17650758
8707,PUS7,-0.17692754
14309,PABPC5,-0.17750025
16822,TSPAN31,-0.17763458
7106,CCDC125,-0.17783286
16812,ACAT2,-0.17878155
16488,RPAP3,-0.1788378
6410,TSPAN9,-0.1788978
6966,SLC35F3,-0.17894109
16626,APH1B,-0.17913583
14598,TRIM69,-0.17923097
16842,SLFN5,-0.1793536
16202,TRABD,-0.17974806
11040,NPHP4,-0.17975111
17873,SNRNP70,-0.18001755
16357,ZBTB1,-0.18004648
17299,TMEM126A,-0.18011889
11041,TMEM249,-0.18019837
9838,TMEM161A,-0.18037654
17666,RBM4,-0.18043724
15938,SND1,-0.18090104
17716,NRDC,-0.18102041
17676,ATG3,-0.18116622
8956,MYNN,-0.18124849
12017,PPP1R3D,-0.18151975
16683,TMEM9B,-0.18160369
15806,GLRX3,-0.18163055
10938,APCDD1L-DT,-0.18179949
16358,CCND3,-0.1818548
7516,ZSCAN2,-0.18194537
15540,FLII,-0.18196903
17064,ABCB8,-0.18204516
15878,CAMTA2,-0.1821165
16923,IGSF22,-0.18222718
17440,MBTPS1,-0.18239388
16729,ECI2,-0.18246588
15751,SIAH2,-0.18295327
16089,SLC2A1,-0.18319623
16698,RAB39B,-0.18326041
7368,GPHN,-0.1833181
9305,SOX5,-0.18338193
16392,MORC3,-0.1836863
17099,ATP6V1C1,-0.18369666
17326,PLEKHO1,-0.1838512
17086,B9D1,-0.1843074
16090,USP5,-0.18431014
8294,KLHL2,-0.1852222
14536,CEP164,-0.18534935
16370,DRG1,-0.18536212
17853,AIMP1,-0.18543924
16761,PPID,-0.18546309
16934,TMEM185B,-0.18576123
17697,DDX3X,-0.18595777
17787,RPP21,-0.1860938
7861,MOCS3,-0.18615952
15717,MIPOL1,-0.18622532
16550,MRPL1,-0.18644272
16817,PCBP1,-0.18687263
10281,CYP27A1,-0.1869072
15621,NR4A2,-0.18691315
9300,NECAB1,-0.18691534
12004,CBR3-AS1,-0.18694879
16481,MZT1,-0.1870326
14102,TLE4,-0.1870664
18258,MGST3,-0.1872595
17352,SH3BGRL3,-0.1872985
17860,HNRNPD,-0.18744953
16558,ZNF598,-0.18759452
4210,FARP2,-0.18765816
17729,MYDGF,-0.18770333
10373,PPP1R8,-0.18794088
9322,TTC31,-0.18796287
17810,MAPRE3,-0.1881825
9810,PON2,-0.18824159
14178,GRHPR,-0.18848184
14909,DDX25,-0.18865322
16574,KHK,-0.18901677
18000,SUB1,-0.18915252
8330,SQOR,-0.1895236
8035,CHADL,-0.1897465
7232,PRPH,-0.18988232
14520,PNMA8C,-0.19000679
16451,HSF1,-0.19005194
18144,ERO1B,-0.19007632
8290,DROSHA,-0.19011757
14167,ZDHHC23,-0.19023363
17685,CTNNBIP1,-0.19026914
16381,TIMM44,-0.1904358
14540,GNL2,-0.19048479
18028,HSP90AA1,-0.19063365
18113,SELENOK,-0.19076583
17761,UBXN1,-0.19082575
17466,ACTG1,-0.19102477
15198,HSPA12A,-0.1911562
7207,SRGAP3,-0.19152106
17006,NUDT4,-0.19190766
15092,LHFPL2,-0.19193342
16916,ZDHHC12,-0.19202271
13979,ZFYVE9,-0.19208339
16522,IFNGR1,-0.19240208
16754,INSIG1,-0.19241193
9860,XKR6,-0.19242525
14448,MLST8,-0.19266948
17040,PIANP,-0.19294888
17801,TMEM109,-0.19366616
14096,TMEM62,-0.19378081
17068,SRSF1,-0.1938192
18282,ATP5MF,-0.19384442
18163,MYL6,-0.19387446
15811,USP32,-0.19403523
14840,NAT10,-0.1941886
14856,TARS2,-0.19452085
17362,MAPRE1,-0.19476026
9191,MED11,-0.19502386
17228,FFAR4,-0.19527768
17429,ARPC4,-0.19608095
17835,MRPL40,-0.19636258
8210,SIGIRR,-0.19637537
15881,RAB9A,-0.19647147
16759,GGA1,-0.19653204
17082,TAF6,-0.19680068
17657,ISCA2,-0.19698472
16081,KCTD12,-0.1970186
8951,GEM,-0.19714318
17186,PPME1,-0.19715817
17311,IMMT,-0.19719264
16439,GRB10,-0.19734412
10412,TLCD1,-0.19738348
6299,DOP1B,-0.19774236
17742,EIF5B,-0.19785115
8340,TGDS,-0.19815454
17617,NPAS4,-0.19819295
16274,TRMU,-0.19828215
17412,DNASE2,-0.19855952
17850,SERP1,-0.19860789
17404,SNRNP27,-0.19861798
16850,CDC42BPA,-0.19958767
10380,C2orf27A,-0.20026018
16815,MRPL13,-0.20028321
9469,MPI,-0.20049463
17881,ZMAT2,-0.20071648
15926,HELLS,-0.20101595
14829,LBR,-0.20106481
15702,FRA10AC1,-0.20115577
18076,DDX17,-0.2013568
17039,HYOU1,-0.20137171
15904,CCDC127,-0.20146127
6641,BLOC1S5,-0.20154312
5603,NPTX2,-0.20160596
17083,EML1,-0.20166388
17589,BCAP29,-0.20169078
16971,GTF2H2,-0.20179284
15539,R3HDM1,-0.20180148
16369,ROBO2,-0.20219588
14319,PPP1R9A,-0.20221576
17411,SMARCA5,-0.20272855
18330,OAZ1,-0.20273307
8303,PARG,-0.20306392
16526,STOML2,-0.20339024
17033,CD2BP2,-0.20386049
9840,ALDH6A1,-0.20396936
12180,MYO1G,-0.20415099
16614,BABAM1,-0.20438932
18106,SREK1,-0.20462026
17969,PGRMC2,-0.20465639
15833,ATPAF1,-0.20472746
16039,TMEM43,-0.20493628
16900,IER2,-0.20545061
17920,EPM2AIP1,-0.2058116
14850,TRIM59,-0.20592628
14037,C3orf80,-0.20596492
8094,KNDC1,-0.20669714
12041,HDHD3,-0.20695202
16605,SPATA33,-0.20728678
16044,HPF1,-0.20744894
17323,HAT1,-0.207694
16380,ERAL1,-0.2077784
15538,CALML4,-0.20808187
16372,RPS6KC1,-0.20814504
17569,PNMA2,-0.20863232
9224,CTNS,-0.20864353
16922,CCDC91,-0.20890142
14624,G6PD,-0.20897575
17497,CFAP20,-0.20903853
17851,BCLAF1,-0.209173
15692,LRRC27,-0.20927614
17368,MTX2,-0.2093603
18018,RIOK3,-0.2094032
16308,SEC23B,-0.20972694
8822,UBE2D3-AS1,-0.2098053
16015,WEE1,-0.2099565
5686,CELSR2,-0.20997523
8808,UBR2,-0.21009634
15752,HAUS3,-0.21041662
15553,MMUT,-0.21068174
15162,SCRIB,-0.21082395
7043,PDK1,-0.21095364
17870,VPS29,-0.21095558
12169,SLC10A3,-0.21109037
17826,ANKRD49,-0.2111763
14198,KLHL29,-0.21146183
16163,KRCC1,-0.21154036
15450,ILK,-0.2115623
16924,CNP,-0.21164554
10415,ITFG2,-0.21171837
15626,MDM1,-0.21174826
17483,RRAS2,-0.21215214
16151,BRD1,-0.2123427
9583,BRI3BP,-0.21234411
14641,ST6GALNAC5,-0.21239176
15682,RHBDD3,-0.21296668
16103,PAXBP1-AS1,-0.21297556
15165,DPY19L4,-0.2130494
16262,C3orf38,-0.21315616
17984,PA2G4,-0.21337034
17811,ESD,-0.2134257
16636,MTMR6,-0.21366648
15549,NHSL1,-0.2139196
16310,INPP5F,-0.2143038
8800,PRMT9,-0.21449171
17706,NAPA,-0.2145854
7932,INPP4A,-0.21461155
17280,MTCH2,-0.21461718
14895,UNC13B,-0.21498057
16312,HUS1,-0.21502551
16690,BUB3,-0.21510734
8472,MYL5,-0.21520288
8960,DOCK10,-0.21573855
14176,GLIDR,-0.21596314
17279,RRP15,-0.21666889
15581,LBH,-0.21731997
11094,EIF1B-AS1,-0.21733728
17005,GTF2H1,-0.21803501
10942,NUDT1,-0.21805349
9578,MEIG1,-0.21811034
17766,TEX264,-0.21823458
6254,ZNF174,-0.21843222
17457,SMARCC1,-0.21855833
8567,CFAP61,-0.21892604
17898,RTCB,-0.21899454
8543,ALG3,-0.21918544
15499,PAK1IP1,-0.21920681
15482,RBM15,-0.21941823
17049,GRSF1,-0.21960339
17613,KLHDC2,-0.21965812
17928,RTN3,-0.2198065
16327,SLC9A3R1,-0.22004502
16225,EGR4,-0.2202744
17382,TAPT1,-0.22034174
17933,SDF2L1,-0.22062624
18472,ATP6V0E1,-0.22089437
18417,SNU13,-0.22095256
6441,NIPAL2,-0.22104858
17339,MTHFS,-0.22120303
15941,UTP6,-0.22166137
17831,MIA2,-0.22186242
7195,GCH1,-0.2219451
18082,PFDN2,-0.2222107
16830,REV3L,-0.22222279
17799,IER3,-0.22243837
6181,BMT2,-0.22290951
16912,EPS15L1,-0.22315611
17715,WDR43,-0.22358282
16286,SMIM8,-0.2236097
17314,SMC5,-0.22376432
6804,BRF1,-0.22379644
14101,STK24-AS1,-0.22441861
17523,CARHSP1,-0.22465628
16442,PRPF18,-0.2247356
18012,MRPS34,-0.22518572
15505,CLDN9,-0.22530024
14604,NOXA1,-0.22539717
16403,CTNNBL1,-0.2257885
14562,MOCS1,-0.2257922
15142,UBXN8,-0.2258568
16241,FBXO4,-0.22659202
18119,TCEAL4,-0.2266303
18151,PSMA2,-0.2266406
17091,MIA3,-0.22696498
17037,UBE2A,-0.22701988
17205,NECAP1,-0.2270933
15769,SEC61A2,-0.22722027
17785,MOB4,-0.22749308
17441,CFAP221,-0.22755516
17548,ELMOD2,-0.22755994
12145,ZNF57,-0.2276295
15788,TRNT1,-0.22776128
15779,MUC20,-0.22795975
18238,CHMP2A,-0.2280826
17270,RANBP6,-0.22817023
17273,KIF3A,-0.2282637
16727,SPIRE1,-0.22834976
17774,EIF4E2,-0.22841299
6743,ZNF785,-0.22849098
16930,ZNF880,-0.22871234
17645,MRPL38,-0.22887102
17705,PSMA5,-0.22931373
18427,RPS17,-0.2296815
15935,TMSB15B-AS1,-0.22998841
17757,RDH14,-0.22998968
18444,TAGLN2,-0.2301603
9055,AGER,-0.23066247
17936,TUBA1B,-0.2313753
17753,KDM5B,-0.23147874
15793,BDH1,-0.23177333
14628,PUSL1,-0.2320399
16970,IFT88,-0.23204981
15665,FGGY,-0.23223199
17499,MRS2,-0.23224597
4187,PCDH9,-0.23236595
16063,CRELD1,-0.23241077
8109,GSTCD,-0.23272194
18300,CNBP,-0.23274605
16197,IKBIP,-0.23276483
17661,NIPSNAP2,-0.23287794
18355,NDUFAB1,-0.23293588
17770,MACF1,-0.23297934
16434,APIP,-0.2336645
17611,FAM47E,-0.23401427
17781,LAGE3,-0.2341224
11042,PUDP,-0.23422728
14640,RIOX2,-0.23503686
18477,TRIR,-0.23506351
15732,IFIT3,-0.23509485
17138,TRUB1,-0.235477
17905,SYT4,-0.23569591
15634,C17orf100,-0.2357526
16828,PHF20L1,-0.23603073
17125,PRKCI,-0.23618262
16074,OTUD6B,-0.23639117
18097,TMF1,-0.23644288
15770,KDM4A,-0.23663576
17755,SERPINB6,-0.23697878
16876,RFXANK,-0.23702787
17025,MYO6,-0.23714721
16642,GRK6,-0.23715167
15887,PTENP1-AS,-0.23720942
17718,PDCD10,-0.23723455
16212,MPV17L,-0.23733826
14576,STYX,-0.23796448
17256,STX7,-0.23801987
9952,PFDN4,-0.23812832
17960,HNRNPU,-0.23851143
17900,COPA,-0.23854856
17944,SEPHS2,-0.23873608
17409,SF3B4,-0.23907658
10289,SEC31B,-0.23915115
14197,GNG7,-0.23923409
16796,ARRDC2,-0.23971328
17417,SELENOT,-0.23979247
18118,SNRPG,-0.23998357
6525,GOLIM4,-0.24003428
18219,EPCAM,-0.24019963
15407,CCDC66,-0.24043672
17996,ETFB,-0.24046572
15875,PCLAF,-0.2404887
7743,FKBPL,-0.24055453
17899,VCP,-0.24067457
17846,CCDC50,-0.24080515
18331,RAC1,-0.24099773
17164,DTD2,-0.24138682
17122,DNAJC14,-0.24154215
14656,HYAL2,-0.24167435
17522,POLR2K,-0.24171819
16521,WAKMAR2,-0.24206476
17000,IMPDH2,-0.24217403
16134,TCP11L2,-0.24227844
11090,TRMT61B,-0.24229036
16553,FAM210A,-0.24282946
10910,ERMARD,-0.24360791
10323,ZNF697,-0.24361253
18195,CCT8,-0.2436594
16491,STARD4,-0.24410482
18205,ITGB1,-0.24443287
17080,RABEP1,-0.24445944
17329,FLOT1,-0.24477136
18565,SMDT1,-0.24537222
16955,USP2-AS1,-0.24559416
17807,NDUFB3,-0.24576673
17396,MUL1,-0.24588275
12045,PACRGL,-0.24589662
17492,CASD1,-0.245937
15186,RDH13,-0.24594025
17509,CDIP1,-0.24612778
8708,UNKL,-0.24660987
16640,ACADM,-0.24679665
16886,ZNF83,-0.24680409
17971,SNRPC,-0.24685459
14567,PLK3,-0.24697037
17805,DHPS,-0.24720037
16724,ANGEL2,-0.24721573
17550,EIF2B5,-0.2472927
15451,ETV2,-0.24736725
17011,GSS,-0.24738115
8266,MALINC1,-0.2477408
8805,CCDC18,-0.24823327
17097,STX5,-0.24844271
7855,KTI12,-0.24857818
10947,CAP2,-0.2486319
17768,DENR,-0.24888638
16399,ALKBH3,-0.24896395
16707,ARF6,-0.24897325
12154,HSPB6,-0.24910292
16373,CCSAP,-0.2497323
16487,GOLPH3L,-0.24973956
18103,DPP7,-0.24987933
17703,SYNGR2,-0.25097266
7152,RIF1,-0.2510924
18407,PSMB5,-0.25120568
10399,BCDIN3D,-0.2512818
14564,SIRT5,-0.25129125
8017,ANKRD18A,-0.25143322
16259,CENPT,-0.25145587
17814,POLR2F,-0.25152874
18375,PDCD5,-0.25175658
11062,RAD18,-0.25179234
7045,CRYBA2,-0.25184602
15948,PHTF1,-0.25189328
14655,DAPK1,-0.25208077
16411,EXOC6,-0.2524051
14915,SPNS1,-0.25262585
17776,DPY30,-0.25283566
14003,WDPCP,-0.25290662
18090,NUTF2,-0.25305894
8222,VRK1,-0.25322318
16263,ZNF251,-0.25349092
16215,RPUSD2,-0.2535281
17340,GNPAT,-0.25386015
17767,PSMD14,-0.25417244
18130,NDFIP1,-0.2545087
18206,ORMDL1,-0.25461006
16247,RITA1,-0.25488347
9853,RTCA-AS1,-0.2549143
9827,BUD13,-0.25503194
14538,ZNF830,-0.255304
16806,MAP7,-0.2555849
15921,ZNF678,-0.255841
7301,SEPTIN9,-0.25593084
17578,TSR3,-0.25607708
17858,RAB18,-0.25705
18159,PSMD12,-0.2574452
17408,ESYT2,-0.25774667
18001,SNRPE,-0.257979
17836,RAB5C,-0.25798112
17918,CCT6A,-0.25814915
10922,ZNF696,-0.25831845
17642,VPS37A,-0.2585805
16589,ERI1,-0.2586274
15953,RAP1GAP2,-0.25888157
18150,HSPA9,-0.25894052
18411,DYNLT3,-0.25955462
17832,CCS,-0.25959668
15133,RAB2B,-0.259654
16427,SAMM50,-0.25970632
17395,HIKESHI,-0.2598002
18030,TSN,-0.26002893
17977,ATXN10,-0.26044354
17149,CTXN1,-0.26060954
18058,LRRFIP2,-0.2606453
17790,BAX,-0.26101995
15513,ABCF3,-0.26105076
17460,VPS4B,-0.2611507
16429,GCK,-0.26129222
16196,FLCN,-0.26131737
17172,SYNE1,-0.26133153
17514,DZIP3,-0.26137877
17162,DNPEP,-0.26139578
17992,PSMA3,-0.2615811
16378,VCPKMT,-0.2618073
15641,RPF2,-0.26182616
16280,CIAO2A,-0.26198286
18323,ZBTB43,-0.26235104
14387,GUF1,-0.26240695
15166,LYSMD1,-0.26258343
16490,SIRT6,-0.26268122
8307,NAALADL1,-0.26286352
18133,NDUFS8,-0.26337996
17328,DNMT1,-0.26359302
15462,LYRM7,-0.26384893
17310,ACSL3,-0.26417106
17580,ESCO1,-0.26493165
11077,CCN3,-0.265058
17845,PPCS,-0.26523876
17683,JPT1,-0.26533106
15479,TBC1D12,-0.2653738
16575,PHRF1,-0.26643556
14808,HLA-F,-0.26644892
15434,TOE1,-0.2666979
16768,FAM131A,-0.2667278
16779,COX18,-0.26703253
16984,TMEM97,-0.26724887
6128,ZNF559,-0.2673396
14326,GSPT2,-0.2675139
16351,RAB3A,-0.26807562
17546,PEF1,-0.26818436
16359,DDIT4,-0.26897097
14596,RALYL,-0.26902086
17050,PNMA1,-0.26920757
17192,HSD17B10,-0.2697788
14469,MOV10,-0.26983225
9519,FANCF,-0.27006388
17962,TMCO1,-0.27109647
17498,DTD1,-0.2712389
16914,GAS2,-0.2713546
16832,ZNF514,-0.27167678
12136,PRDM11,-0.27239108
15420,BTRC,-0.27242368
17246,PNO1,-0.27319387
17130,EPB41L5,-0.27410868
16917,FAM98B,-0.27434272
16882,VTA1,-0.27470762
6407,TYMP,-0.2752001
17802,LINC00665,-0.27556202
14852,ESRP1,-0.2756859
6882,ZNF267,-0.27603576
9171,RHOU,-0.27603856
17134,CAT,-0.27611592
14375,ZBTB11,-0.2761547
17882,CREM,-0.27665824
17743,LZIC,-0.27666622
18199,SMIM15,-0.27669704
18320,CLTB,-0.27673957
18527,SAP18,-0.2768526
16877,PCNA,-0.27695656
15914,CHAF1A,-0.2774404
17806,CKLF,-0.27749196
14132,TET3,-0.27767527
17747,YWHAG,-0.27771595
15108,NPAS1,-0.27785525
14642,SCN9A,-0.2779672
17472,NXT1,-0.2782295
9921,RMC1,-0.2782772
18183,TPGS1,-0.27833065
18413,AURKAIP1,-0.27834484
16975,RAB28,-0.27849805
17564,PITPNA,-0.27869686
18197,PJA2,-0.2787126
17360,GATC,-0.2787724
16069,CREG2,-0.27877852
18088,BHLHE41,-0.27893016
17343,TMEM11,-0.27915415
14625,ATAD5,-0.27920577
17632,LUC7L,-0.2794717
14159,SLC25A29,-0.2795607
16408,RPE,-0.27958834
18005,ZFPL1,-0.2796518
17376,RALA,-0.28008887
17190,AIMP2,-0.28026772
10274,PDE6D,-0.2804134
17638,XPO1,-0.28043815
15632,PI4K2B,-0.2805908
15666,EMC1-AS1,-0.28113452
16082,HNF1B,-0.28116015
17405,NELFE,-0.28193867
18585,YBX1,-0.28232875
16412,ELOA-AS1,-0.28235847
17909,CCT2,-0.2828779
16928,VPS72,-0.28321669
15816,ZC2HC1A,-0.28331414
17678,DBP,-0.283666
16318,BCS1L,-0.28379762
17862,GNG2,-0.28382146
16235,TOGARAM1,-0.2839651
17972,EEF1E1,-0.28416076
18497,ATP6V1F,-0.28439987
17171,LAPTM4A,-0.2846167
17137,HELQ,-0.28540084
18393,YWHAQ,-0.28542992
14539,CABLES1,-0.28578627
17940,PSMD6,-0.28591794
18504,PSMB1,-0.2860508
18141,ECI1,-0.28609788
16600,TFCP2,-0.28610325
18500,YWHAZ,-0.2866678
16554,PEX1,-0.28681517
14545,HAR1B,-0.28785333
15489,DNAJC30,-0.2881297
18526,NDUFB2,-0.28847316
15617,SYTL3,-0.28855184
18162,PAK3,-0.2888001
16814,ZNF354A,-0.288864
16404,USE1,-0.28889796
17914,EIF6,-0.28909186
17145,CMAS,-0.28918472
17464,HDAC1,-0.28940743
17823,ARL16,-0.28948218
9327,GOLGA8N,-0.28964603
17693,HADHB,-0.28992066
17571,PELP1,-0.29014748
16476,DAXX,-0.29018766
17264,NAA16,-0.29098737
16520,MPDU1,-0.29146186
17618,STK19,-0.29161936
17786,HMGCL,-0.29181084
15772,EXD3,-0.29185745
14325,ABCC4,-0.29195377
11073,FAM227A,-0.2923158
18359,ENY2,-0.2924105
17907,FAM3C,-0.29256463
17592,VPS41,-0.29283282
16883,RMDN3,-0.29285708
17596,DNAL1,-0.29290295
16472,DUSP12,-0.29299706
10421,LRATD1,-0.29300082
17998,VMP1,-0.29306138
14306,MEN1,-0.29320225
17999,AUP1,-0.29354605
17777,TMEM179B,-0.29360738
9062,RNF43,-0.29408795
16275,TMEM191B,-0.29504472
17105,MRPS30,-0.29542407
17067,BRSK2,-0.29585582
17023,PPIL4,-0.29593378
12057,FNDC9,-0.2959413
18334,HAX1,-0.29610816
16713,SLC35A2,-0.2964968
16037,TICAM2,-0.29665053
18424,DBI,-0.29671738
17991,TOMM40,-0.29673013
18075,IFT22,-0.2968561
17133,DIP2B,-0.29687813
12026,CNOT9,-0.29713377
18516,PSMD7,-0.29747579
14403,DMTF1,-0.29764664
16350,AIFM1,-0.29773727
9875,SERPINA3,-0.29786968
16735,SPR,-0.29792866
17891,MTFR1L,-0.2979712
9266,SHLD3,-0.2980051
17391,HIRIP3,-0.29805064
16977,NUS1,-0.29817137
17313,SRFBP1,-0.2983963
17723,GLOD4,-0.29869017
16368,SIAH1,-0.29942182
11012,MUS81,-0.29954892
18186,IK,-0.29990232
17983,MDK,-0.30004013
16947,CLN6,-0.30012828
15488,ZNF414,-0.30019575
17976,ACOT13,-0.3003529
15668,ZNF599,-0.3003932
16435,TTC28,-0.30071464
17197,SLC30A1,-0.30076155
17902,PER3,-0.30092445
14920,PPP3CB-AS1,-0.3009918
17612,PLPBP,-0.30134013
17659,RAMAC,-0.30136582
17027,ATP6V1B2,-0.30150053
18405,YPEL5,-0.30160412
16492,WNK3,-0.30172038
18392,UBC,-0.3020143
9064,SAAL1,-0.3021077
16397,ITGB1-DT,-0.30258992
16269,FKBP1A,-0.30275056
16688,TTN,-0.30299997
18294,PRMT2,-0.30341548
17262,SLC2A8,-0.30368623
18217,HAGH,-0.30376405
17868,COIL,-0.30405074
16967,TMEM187,-0.30471766
11075,NFS1,-0.30480048
17346,CABIN1,-0.30483964
6179,MICAL1,-0.3051119
18221,CAPZB,-0.30582666
17307,MPG,-0.3059308
16415,SLC35E2A,-0.30629656
18353,CFAP36,-0.30644843
14807,ROR1,-0.3071381
17012,RNASEH2B,-0.3073627
5642,PRRT3,-0.30742285
18077,HACD3,-0.3074241
17239,CACNA2D1,-0.30745974
15184,ZNF528-AS1,-0.30762038
17732,PPIE,-0.30769318
18454,UBXN4,-0.30780366
8173,SPINK1,-0.30838546
8581,PRXL2B,-0.30843952
17333,MRPS17,-0.30858114
9484,ANKRD46,-0.30868736
17390,DNAJC27-AS1,-0.30871403
15146,CRYBB2,-0.3087746
17939,MYL12A,-0.30909517
18507,CD46,-0.30965766
18198,C17orf49,-0.3099771
17997,COPS6,-0.31051916
17081,ARHGAP42,-0.3107038
16517,NSUN6,-0.3107566
16563,FANCM,-0.31108567
14177,PTPDC1,-0.31118366
18524,MAP1B,-0.3115075
17696,KANSL2,-0.31240144
17008,INTS11,-0.31254092
18518,EIF2S2,-0.31264895
15157,NKAIN1,-0.3133836
18087,PRKDC,-0.3134718
14413,TEPSIN,-0.31377038
14332,LINC02246,-0.3139346
18312,KRT18,-0.31399718
16783,TIMM8A,-0.314073
18509,TMEM258,-0.31499276
15689,CDK11B,-0.31523523
12040,PIGB,-0.31552523
16632,YY2,-0.31575903
16539,PKP3,-0.31631264
18284,HNRNPL,-0.31664383
18131,TIPRL,-0.31666955
18242,EBNA1BP2,-0.31673428
18222,BTG2,-0.31704843
16577,TUBGCP4,-0.3174421
17728,COPG1,-0.31782472
18037,ZFAND6,-0.31818298
17606,ARL8B,-0.3182187
17088,EIF2B4,-0.31830263
18252,ILF2,-0.31836653
14196,ZCWPW1,-0.31837937
17118,APOOL,-0.31847325
17400,PBDC1,-0.3186693
17702,FIP1L1,-0.31868866
16865,PPP1R37,-0.31914753
16996,GOSR2,-0.31923363
17951,NSL1,-0.31944183
15566,EFCAB7,-0.31985924
17403,TRIQK,-0.31987417
17187,TSPAN33,-0.3199573
16620,TIMM29,-0.32034028
16621,G2E3,-0.32044008
6625,XKR4,-0.3206125
6770,IGIP,-0.32108796
18233,GFPT1,-0.3213914
16198,WDR35,-0.3216286
18013,STARD3NL,-0.3216527
14160,CHRNB1,-0.32226202
11089,LINC01277,-0.32229435
17577,TMOD3,-0.32259783
17315,ANO10,-0.32298833
16165,DCLK2,-0.32366604
17534,SLC4A8,-0.32392302
17048,PLS1,-0.3239442
15696,MACROD2,-0.3245771
10376,FAIM2,-0.3247943
17471,CDK5RAP3,-0.3249087
16946,PLEKHH1,-0.32533878
14414,ZNF449,-0.32543457
